ContactID,PrimaryFirstName,PrimaryLastName,PrimaryMiddleInitial,ContactName,PrimaryGender,SSN,SSNFlag,DateOfBirth,DateOfDeath,ActiveFlag,DisbursementEligibilityFlag,ValidFrom
71813,Daniel,Rodriguez,Alexis,Daniel Alexis Rodriguez,F,207530779,0,1967-01-16,2022-07-23,0,0,12/01/2023 18:11:57.203
71814,Debbie,Berger,David,Debbie David Berger,F,167237685,0,1987-07-09,2020-04-04,0,0,03/04/2023 19:37:34.700
71815,Patrick,Johnson,John,Patrick John Johnson,F,218323181,0,1986-11-12,2023-02-22,0,0,02/17/2024 06:35:27.545
71816,Kyle,Sexton,William,Kyle William Sexton,M,332103034,0,1972-10-18,2021-09-03,0,0,07/03/2023 21:35:40.231
71817,Taylor,Contreras,Alice,Taylor Alice Contreras,M,302383676,0,1945-02-16,2021-05-20,0,0,09/11/2023 02:36:50.980
71818,Kimberly,Wade,Brandi,Kimberly Brandi Wade,M,199171971,0,1976-04-15,2022-02-15,0,0,11/25/2023 16:09:38.704
71819,Thomas,Parker,James,Thomas James Parker,M,964728680,0,2001-08-29,2020-10-03,0,0,11/03/2023 08:20:13.327
71820,Brooke,Drake,Madison,Brooke Madison Drake,F,390594637,0,1968-12-10,2023-12-28,0,0,08/01/2023 01:51:34.291
71821,Kelly,Hayes,Dustin,Kelly Dustin Hayes,F,124447573,0,1991-03-25,2020-05-27,0,0,05/12/2023 22:27:20.698
71822,Rachel,Beard,Kenneth,Rachel Kenneth Beard,F,230498842,0,1976-11-12,2022-09-28,0,0,02/17/2024 16:22:00.201
71823,Rachel,Mayo,Amy,Rachel Amy Mayo,F,389405537,0,1988-10-05,2023-05-22,0,0,01/27/2023 17:43:22.467
71824,Matthew,Hunter,Stephanie,Matthew Stephanie Hunter,M,797022637,0,1961-09-25,2021-01-16,0,0,09/02/2023 09:43:36.071
71825,Jeffery,Rodriguez,Christopher,Jeffery Christopher Rodriguez,F,898218605,0,2001-08-09,2021-06-22,0,0,08/03/2023 02:53:23.694
71826,April,Patterson,Lisa,April Lisa Patterson,F,545887338,0,1971-04-10,2020-05-11,0,0,10/16/2023 05:18:14.136
71827,Melissa,Moss,Madison,Melissa Madison Moss,M,455013090,0,1979-08-24,2022-08-07,0,0,03/22/2024 18:51:07.634
71828,Heather,Odonnell,Sheila,Heather Sheila Odonnell,F,205201742,0,1955-02-15,2020-09-15,0,0,07/17/2023 00:08:50.449
71829,Amanda,Acosta,Abigail,Amanda Abigail Acosta,F,171924322,0,1955-04-28,2022-10-03,0,0,10/22/2023 06:43:01.438
71830,Timothy,Rivera,Denise,Timothy Denise Rivera,F,395663320,0,1965-02-24,2023-12-20,0,0,08/17/2023 01:40:17.818
71831,Lauren,Oliver,Sharon,Lauren Sharon Oliver,F,366934903,0,1987-03-16,2023-07-18,0,0,01/11/2024 17:45:17.255
71832,Donna,Taylor,Andrea,Donna Andrea Taylor,F,781304933,0,1979-06-11,2021-08-15,0,0,03/06/2023 19:48:05.918
71833,Jackson,Boyle,Rhonda,Jackson Rhonda Boyle,F,268264419,0,1982-07-09,2022-12-22,0,0,08/26/2023 12:34:04.936
71834,Natasha,Cruz,Laura,Natasha Laura Cruz,F,907819144,0,1986-07-17,2021-07-14,0,0,03/31/2024 09:04:22.635
71835,Tiffany,Edwards,Betty,Tiffany Betty Edwards,F,151170212,0,1988-04-17,2022-07-20,0,0,06/07/2023 19:20:44.872
71836,James,Chang,Richard,James Richard Chang,F,102365268,0,1976-12-18,2023-11-28,0,0,01/27/2023 14:57:10.369
71837,Zachary,Gill,Kimberly,Zachary Kimberly Gill,M,474923945,0,1969-12-24,2021-06-19,0,0,02/12/2024 14:14:11.757
71838,Wendy,Welch,Traci,Wendy Traci Welch,F,187436649,0,1960-03-13,2021-10-02,0,0,07/14/2023 02:26:27.169
71839,Amber,Terrell,Sandra,Amber Sandra Terrell,F,174256949,0,1965-10-20,2020-08-13,0,0,01/05/2024 03:38:24.460
71840,Douglas,Myers,Steven,Douglas Steven Myers,F,782575816,0,1968-02-04,2020-12-16,0,0,12/06/2023 14:14:02.905
71841,Ryan,Kirk,Renee,Ryan Renee Kirk,M,963477235,0,1981-11-18,2021-03-05,0,0,05/06/2023 16:15:53.591
71842,Nancy,Snyder,Emily,Nancy Emily Snyder,M,593099919,0,1948-04-14,2023-04-21,0,0,10/01/2023 22:11:29.285
71843,Sarah,Patterson,Matthew,Sarah Matthew Patterson,F,135718482,0,1997-03-26,2020-12-18,0,0,07/16/2023 14:21:22.666
71844,Julie,Johnson,Christopher,Julie Christopher Johnson,M,614987570,0,1994-11-07,2020-12-28,0,0,07/28/2023 18:07:22.499
71845,Kevin,Wallace,David,Kevin David Wallace,M,228927578,0,1968-12-21,2022-03-18,0,0,05/17/2023 22:58:32.466
71846,Nathan,Fox,Nathan,Nathan Nathan Fox,M,177855271,0,1948-11-22,2022-07-31,0,0,06/08/2023 02:49:31.771
71847,Shirley,Young,Anita,Shirley Anita Young,M,110248650,0,1985-12-09,2022-07-31,0,0,11/02/2023 00:27:10.021
71848,Rhonda,Blankenship,Brooke,Rhonda Brooke Blankenship,F,231384437,0,1978-05-18,2020-04-25,0,0,11/18/2023 12:21:36.857
71849,Kevin,Murphy,Peter,Kevin Peter Murphy,M,780114430,0,1946-02-26,2022-05-08,0,0,04/30/2023 16:17:38.831
71850,Robert,Leonard,Nicole,Robert Nicole Leonard,F,164102467,0,1986-11-03,2022-11-19,0,0,10/05/2023 18:57:03.876
71851,Amy,Sherman,Robert,Amy Robert Sherman,F,522003892,0,1959-08-09,2020-03-13,0,0,04/08/2023 07:29:10.444
71852,Elizabeth,Thompson,Leah,Elizabeth Leah Thompson,M,263175358,0,1985-06-04,2023-03-20,0,0,07/09/2023 15:20:27.519
71853,Kimberly,Sanchez,Christy,Kimberly Christy Sanchez,M,452831296,0,1959-09-06,2021-06-12,0,0,08/15/2023 23:41:16.351
71854,Kyle,Williams,Timothy,Kyle Timothy Williams,F,548058419,0,1958-10-14,2020-12-07,0,0,03/25/2023 11:27:54.998
71855,Sonya,Hoover,Mary,Sonya Mary Hoover,M,638858636,0,1971-04-19,2023-10-18,0,0,03/08/2023 02:04:02.791
71856,Ronald,Nelson,Scott,Ronald Scott Nelson,M,120617652,0,2000-07-04,2020-02-06,0,0,08/02/2023 14:10:35.326
71857,Jamie,Hill,George,Jamie George Hill,F,206376046,0,1996-04-05,2020-01-11,0,0,01/27/2024 23:46:41.773
71858,Dana,Perez,Curtis,Dana Curtis Perez,M,807609909,0,1983-07-19,2022-02-03,0,0,05/05/2023 04:09:25.982
71859,Amy,Walker,Travis,Amy Travis Walker,F,232594349,0,1976-11-13,2021-07-12,0,0,10/30/2023 14:08:53.822
71860,Rick,Powers,Zachary,Rick Zachary Powers,M,382857613,0,1976-02-04,2022-01-11,0,0,01/29/2024 08:22:39.543
71861,Amanda,Carlson,Cody,Amanda Cody Carlson,F,986077030,0,1988-08-30,2022-09-24,0,0,05/21/2023 06:09:02.748
71862,Evan,Tran,Gina,Evan Gina Tran,M,566459251,0,1950-09-19,2020-08-14,0,0,05/16/2023 06:16:12.487
71863,Cassandra,Stafford,Tracy,Cassandra Tracy Stafford,F,625240856,0,1999-07-20,2023-07-30,0,0,11/26/2023 09:55:52.254
71864,Lisa,Sullivan,Timothy,Lisa Timothy Sullivan,F,716782536,0,1960-09-18,2020-04-08,0,0,11/21/2023 03:38:41.529
71865,Matthew,Yoder,David,Matthew David Yoder,M,886937336,0,1947-06-21,2020-02-03,0,0,02/14/2023 12:21:59.002
71866,Haley,Jennings,Nathan,Haley Nathan Jennings,F,173463439,0,1984-04-13,2021-06-25,0,0,07/10/2023 02:52:08.140
71867,Robert,Mercer,Dylan,Robert Dylan Mercer,M,129573057,0,1948-11-09,2022-12-26,0,0,04/14/2023 18:13:42.395
71868,Jason,Myers,Susan,Jason Susan Myers,F,767875546,0,1961-05-09,2023-11-01,0,0,01/21/2023 03:48:30.811
71869,Vicki,Huerta,Danielle,Vicki Danielle Huerta,F,577010452,0,1950-08-11,2023-12-23,0,0,09/25/2023 22:14:21.095
71870,Nicole,King,Kevin,Nicole Kevin King,F,793844233,0,1996-08-13,2023-11-23,0,0,09/22/2023 08:26:56.216
71871,Nicholas,Rivas,Steven,Nicholas Steven Rivas,M,482690117,0,1943-12-29,2022-07-21,0,0,04/23/2023 15:21:50.152
71872,David,Warren,Scott,David Scott Warren,M,255289065,0,1990-04-23,2020-02-15,0,0,07/01/2023 20:30:57.394
71873,Bryan,Swanson,Laura,Bryan Laura Swanson,F,605434974,0,1965-01-07,2021-04-08,0,0,02/16/2023 21:33:10.114
71874,Margaret,Holmes,Angela,Margaret Angela Holmes,F,322285181,0,1953-07-11,2023-02-22,0,0,03/06/2023 09:21:28.278
71875,James,Lee,Wayne,James Wayne Lee,M,229305523,0,1963-09-11,2022-12-14,0,0,09/14/2023 15:44:20.035
71876,Jamie,Shields,John,Jamie John Shields,F,381032441,0,1956-05-01,2021-07-04,0,0,02/01/2024 16:20:08.641
71877,Robert,Williams,Elizabeth,Robert Elizabeth Williams,F,251544553,0,1991-10-09,2022-10-05,0,0,03/15/2023 19:30:57.834
71878,Randy,Williams,Heather,Randy Heather Williams,F,181259789,0,1944-11-27,2020-11-03,0,0,08/10/2023 04:40:19.784
71879,Christopher,Lucas,Bryan,Christopher Bryan Lucas,M,150495032,0,1979-04-20,2021-08-20,0,0,04/11/2023 04:13:49.641
71880,Anne,Perry,Kenneth,Anne Kenneth Perry,F,985694876,0,1979-01-21,2021-01-20,0,0,07/05/2023 07:02:33.079
71881,Victor,Wade,Victoria,Victor Victoria Wade,F,691766598,0,2005-10-07,2023-11-17,0,0,07/14/2023 09:54:54.625
71882,Beth,Terry,George,Beth George Terry,F,809791363,0,1955-10-27,2022-05-06,0,0,10/17/2023 01:43:08.274
71883,Carol,Fernandez,Michael,Carol Michael Fernandez,M,354693381,0,1965-02-18,2021-07-23,0,0,01/31/2024 21:43:06.481
71884,Catherine,James,Paul,Catherine Paul James,M,324212549,0,1981-06-12,2020-08-31,0,0,09/08/2023 02:31:08.404
71885,Andrew,Wolf,Ashley,Andrew Ashley Wolf,M,301823305,0,1948-02-08,2020-03-05,0,0,12/31/2023 09:57:32.693
71886,Laura,Moreno,Amanda,Laura Amanda Moreno,F,509441165,0,1997-08-12,2021-05-16,0,0,07/12/2023 00:00:12.357
71887,Lisa,Casey,Ian,Lisa Ian Casey,M,878346200,0,1952-05-09,2022-09-26,0,0,09/04/2023 21:57:52.074
71888,Aaron,Johnson,Lauren,Aaron Lauren Johnson,F,873450607,0,1956-04-27,2021-09-04,0,0,08/13/2023 01:42:18.458
71889,Shannon,Cuevas,Marissa,Shannon Marissa Cuevas,F,705733829,0,1975-07-18,2020-11-10,0,0,12/21/2023 14:02:06.304
71890,Nicholas,Mckee,Mary,Nicholas Mary Mckee,F,601308539,0,1976-12-02,2021-09-17,0,0,11/06/2023 19:22:40.121
71891,Jennifer,Baldwin,Mariah,Jennifer Mariah Baldwin,M,680934807,0,2004-12-06,2022-01-16,0,0,06/17/2023 18:32:28.887
71892,David,Jones,Debra,David Debra Jones,F,893687688,0,1960-09-25,2021-03-03,0,0,03/18/2023 07:45:38.810
71893,Steven,Guerra,William,Steven William Guerra,M,548771002,0,2004-11-15,2021-04-07,0,0,01/30/2024 05:51:22.041
71894,Dorothy,Ayers,Philip,Dorothy Philip Ayers,M,493521718,0,1976-11-15,2021-08-16,0,0,11/02/2023 13:32:00.913
71895,Traci,Mitchell,Leonard,Traci Leonard Mitchell,M,749331392,0,1995-11-25,2023-04-27,0,0,12/03/2023 17:39:45.950
71896,Christina,Boyle,Michael,Christina Michael Boyle,M,264040410,0,2002-11-11,2023-04-12,0,0,10/21/2023 14:36:50.437
71897,Jonathan,Hill,Kelly,Jonathan Kelly Hill,M,370433058,0,1950-11-12,2021-05-09,0,0,08/25/2023 05:25:44.523
71898,Wanda,Bryant,Lisa,Wanda Lisa Bryant,M,179702298,0,1971-10-24,2022-11-21,0,0,01/17/2023 18:24:08.950
71899,Christina,Hall,Michael,Christina Michael Hall,M,542031646,0,1971-05-26,2020-01-04,0,0,02/23/2024 01:08:11.116
71900,Jeffery,Wood,David,Jeffery David Wood,M,983594832,0,1975-02-25,2023-08-05,0,0,10/04/2023 13:38:32.664
71901,Kayla,Pope,Rachel,Kayla Rachel Pope,M,285659670,0,1985-08-01,2020-01-20,0,0,09/20/2023 19:37:08.929
71902,Elizabeth,Clark,Marie,Elizabeth Marie Clark,M,431215457,0,1984-11-26,2020-08-08,0,0,04/18/2023 17:22:10.552
71903,Chad,Reyes,Stacy,Chad Stacy Reyes,M,353835122,0,1996-11-17,2023-02-14,0,0,11/10/2023 10:21:12.979
71904,Jesse,Hoover,Christopher,Jesse Christopher Hoover,M,239235729,0,2002-01-30,2020-10-26,0,0,03/23/2024 23:04:11.337
71905,Jody,Lee,Brandon,Jody Brandon Lee,M,669113631,0,1971-12-18,2023-03-17,0,0,03/12/2023 02:11:24.641
71906,Daisy,Hawkins,Michael,Daisy Michael Hawkins,M,594854885,0,1981-12-02,2020-01-18,0,0,01/25/2023 11:23:26.946
71907,Mitchell,Wells,Stacy,Mitchell Stacy Wells,M,734752614,0,1971-08-16,2021-10-29,0,0,05/08/2023 22:23:17.226
71908,Nathaniel,Mason,Megan,Nathaniel Megan Mason,M,576773058,0,1956-06-17,2020-12-29,0,0,03/02/2023 19:15:20.030
71909,Mary,Russell,Maria,Mary Maria Russell,M,476638679,0,1982-01-20,2023-12-23,0,0,07/30/2023 15:47:39.226
71910,Johnathan,Bentley,Steven,Johnathan Steven Bentley,M,582758788,0,1993-02-18,2020-07-05,0,0,11/12/2023 00:50:25.868
71911,Russell,Chapman,Sharon,Russell Sharon Chapman,F,457284091,0,1973-09-25,2023-05-23,0,0,12/04/2023 15:04:12.030
71912,Stephanie,Silva,Helen,Stephanie Helen Silva,M,534109758,0,1986-10-27,2021-03-15,0,0,11/14/2023 22:32:10.148
71913,Jennifer,Lucas,Mark,Jennifer Mark Lucas,M,421738802,0,1995-08-27,2021-04-05,0,0,01/03/2024 21:07:37.444
71914,Amanda,Hale,Alisha,Amanda Alisha Hale,M,695608809,0,1967-02-27,2022-04-17,0,0,03/08/2023 12:26:43.881
71915,Nicolas,Robinson,Christy,Nicolas Christy Robinson,F,893354869,0,1998-07-25,2020-11-18,0,0,08/08/2023 09:34:56.098
71916,James,Martinez,Frank,James Frank Martinez,F,546316077,0,1966-04-14,2022-03-16,0,0,02/05/2024 05:12:47.836
71917,Crystal,Fischer,Kayla,Crystal Kayla Fischer,F,459016102,0,1954-06-09,2023-12-03,0,0,07/02/2023 04:28:26.375
71918,Erica,Chang,Dana,Erica Dana Chang,F,101966287,0,1956-01-26,2021-12-28,0,0,03/01/2023 03:25:44.774
71919,Douglas,Guerrero,Gabriella,Douglas Gabriella Guerrero,F,137937504,0,1961-10-17,2023-03-22,0,0,09/28/2023 06:24:00.996
71920,Daniel,Bryan,Christy,Daniel Christy Bryan,M,119584206,0,1980-07-04,2020-06-03,0,0,05/03/2023 07:13:47.476
71921,Blake,Riggs,Richard,Blake Richard Riggs,F,370733126,0,1958-09-23,2020-01-18,0,0,10/27/2023 05:55:51.082
71922,Lindsey,Jones,Courtney,Lindsey Courtney Jones,M,334485856,0,1999-02-14,2022-07-21,0,0,01/02/2023 13:40:47.707
71923,Glenn,Gutierrez,John,Glenn John Gutierrez,F,445318448,0,1947-11-02,2023-12-05,0,0,02/04/2023 19:26:19.114
71924,Brian,Munoz,James,Brian James Munoz,M,227275177,0,1962-06-09,2023-03-16,0,0,02/22/2024 06:17:21.298
71925,Steven,Gill,David,Steven David Gill,F,134074670,0,1955-07-25,2022-03-19,0,0,01/23/2023 16:10:45.505
71926,Timothy,Scott,Chloe,Timothy Chloe Scott,F,192892451,0,1995-10-14,2022-07-09,0,0,03/22/2024 00:01:53.526
71927,Thomas,Jackson,Tim,Thomas Tim Jackson,F,934139490,0,1949-01-25,2022-03-09,0,0,06/21/2023 23:23:57.842
71928,Lindsay,Ray,Deborah,Lindsay Deborah Ray,M,350158965,0,1956-09-06,2020-02-04,0,0,03/18/2023 02:04:07.117
71929,Matthew,Stevenson,Mallory,Matthew Mallory Stevenson,M,403883572,0,1979-06-14,2023-06-09,0,0,08/24/2023 08:09:23.760
71930,Jerry,Horton,Julie,Jerry Julie Horton,F,248444582,0,1946-11-15,2022-08-25,0,0,01/13/2024 20:20:07.271
71931,Peter,Glenn,Kathleen,Peter Kathleen Glenn,F,275750329,0,1986-12-05,2023-10-06,0,0,10/12/2023 03:08:55.230
71932,Adam,Hines,Mark,Adam Mark Hines,F,208778253,0,1968-01-21,2020-03-14,0,0,03/17/2023 13:26:45.094
71933,Scott,Berry,Ariel,Scott Ariel Berry,F,820007650,0,1958-11-08,2020-08-14,0,0,03/16/2023 12:04:10.463
71934,Christopher,Webb,Kimberly,Christopher Kimberly Webb,M,719435214,0,1955-10-20,2022-08-30,0,0,08/24/2023 14:11:34.322
71935,Jason,Michael,Roy,Jason Roy Michael,F,707995313,0,1951-11-17,2023-06-27,0,0,09/02/2023 20:26:06.627
71936,Jeffery,Cole,Chloe,Jeffery Chloe Cole,F,198928081,0,1972-12-25,2021-04-05,0,0,09/21/2023 07:20:34.485
71937,Rachel,Love,Colleen,Rachel Colleen Love,M,919615684,0,2001-02-19,2023-04-25,0,0,08/01/2023 19:00:10.609
71938,Barbara,Daniels,James,Barbara James Daniels,M,363749864,0,1947-02-03,2023-04-09,0,0,06/29/2023 07:53:30.476
71939,David,Chandler,Catherine,David Catherine Chandler,F,685316314,0,1991-01-13,2023-07-25,0,0,05/02/2023 03:17:54.893
71940,Adriana,Franklin,Gina,Adriana Gina Franklin,M,965630090,0,1946-01-14,2020-12-03,0,0,04/13/2023 03:37:56.952
71941,Alyssa,Robinson,Robert,Alyssa Robert Robinson,M,850730064,0,1946-05-10,2020-11-06,0,0,08/25/2023 18:29:30.917
71942,Michael,Fox,Aaron,Michael Aaron Fox,M,173469388,0,1974-04-29,2023-02-02,0,0,02/01/2024 16:28:35.655
71943,Clifford,Anderson,Michael,Clifford Michael Anderson,M,222971274,0,1995-11-10,2020-07-23,0,0,02/09/2023 09:41:23.889
71944,Ashley,Lambert,John,Ashley John Lambert,F,685338679,0,1952-06-26,2021-07-23,0,0,04/07/2023 10:20:17.806
71945,Jason,Gonzalez,John,Jason John Gonzalez,M,399745974,0,1990-10-09,2022-09-12,0,0,01/07/2023 20:17:00.642
71946,Charles,Jones,Jacob,Charles Jacob Jones,F,519481769,0,2005-03-06,2023-11-10,0,0,01/31/2023 07:05:01.523
71947,Sharon,Johnson,Randall,Sharon Randall Johnson,F,919160904,0,1963-03-19,2022-02-22,0,0,12/06/2023 12:53:08.009
71948,Julia,Peck,James,Julia James Peck,F,372484948,0,1998-02-11,2022-08-17,0,0,03/15/2023 17:22:57.511
71949,Amanda,Palmer,Bryan,Amanda Bryan Palmer,M,126976480,0,1961-01-05,2021-07-21,0,0,06/30/2023 09:09:44.929
71950,Abigail,Mcgee,Tara,Abigail Tara Mcgee,F,731544715,0,1960-12-03,2020-12-13,0,0,01/17/2024 11:22:56.030
71951,Diane,Cabrera,Kimberly,Diane Kimberly Cabrera,M,924309713,0,1994-10-10,2023-07-05,0,0,04/17/2023 00:49:02.530
71952,Erin,Boyd,Keith,Erin Keith Boyd,M,891352669,0,1980-09-13,2020-05-05,0,0,08/04/2023 21:19:34.393
71953,Andrew,Massey,Kevin,Andrew Kevin Massey,F,920596589,0,1992-01-08,2022-11-26,0,0,01/18/2024 01:04:32.282
71954,Natalie,Livingston,Charlotte,Natalie Charlotte Livingston,M,209961658,0,1951-04-21,2022-05-27,0,0,04/29/2023 05:47:55.917
71955,Douglas,Montgomery,Jeffery,Douglas Jeffery Montgomery,M,599681095,0,1943-08-31,2020-05-05,0,0,10/12/2023 00:15:03.728
71956,Amanda,Jones,Justin,Amanda Justin Jones,F,382956619,0,1947-02-01,2021-01-19,0,0,08/02/2023 10:35:04.223
71957,Jeffrey,Stuart,Matthew,Jeffrey Matthew Stuart,M,127221433,0,1992-06-28,2020-06-06,0,0,11/14/2023 19:56:45.713
71958,Haley,Harrison,Deborah,Haley Deborah Harrison,F,231713584,0,2003-10-14,2021-01-29,0,0,04/13/2023 08:27:25.785
71959,John,Gordon,Garrett,John Garrett Gordon,M,324829562,0,1981-08-11,2022-12-18,0,0,01/17/2024 02:57:23.142
71960,Jessica,Randall,Melanie,Jessica Melanie Randall,F,791995427,0,1984-12-12,2021-07-02,0,0,02/15/2023 13:26:01.852
71961,David,Morrow,James,David James Morrow,F,657967297,0,1998-11-02,2023-09-25,0,0,01/09/2023 21:51:53.274
71962,Brandy,Rose,Wanda,Brandy Wanda Rose,F,457917262,0,1981-01-31,2021-07-04,0,0,05/28/2023 02:06:02.793
71963,William,House,Cassandra,William Cassandra House,M,803069000,0,1955-07-06,2021-09-16,0,0,04/11/2023 23:31:00.375
71964,Rachel,Hood,Thomas,Rachel Thomas Hood,M,533161516,0,1996-12-14,2022-08-21,0,0,01/29/2023 18:03:54.435
71965,William,Hawkins,Scott,William Scott Hawkins,M,688771298,0,1970-12-31,2021-07-12,0,0,06/13/2023 18:37:26.731
71966,Paul,Robbins,Connor,Paul Connor Robbins,F,384649133,0,1958-08-07,2021-11-08,0,0,06/10/2023 20:41:24.096
71967,David,Nunez,Anna,David Anna Nunez,F,695436150,0,1958-03-13,2023-08-20,0,0,01/26/2023 18:51:07.861
71968,Austin,Davis,David,Austin David Davis,F,324460695,0,1961-12-28,2021-03-10,0,0,03/12/2024 23:59:37.654
71969,Tommy,Vincent,Hunter,Tommy Hunter Vincent,M,409845636,0,1974-06-09,2020-07-02,0,0,08/17/2023 18:14:47.352
71970,Samuel,Hoover,Cathy,Samuel Cathy Hoover,M,421933830,0,1984-08-15,2021-08-17,0,0,01/17/2023 05:47:43.476
71971,Gina,Hill,Christine,Gina Christine Hill,M,301914200,0,1955-02-28,2022-05-04,0,0,03/01/2023 04:28:23.373
71972,Amanda,Harrison,Jonathan,Amanda Jonathan Harrison,F,435319900,0,1946-12-30,2022-09-11,0,0,03/08/2024 04:33:37.640
71973,Caleb,Rogers,Brenda,Caleb Brenda Rogers,F,111704507,0,1986-10-27,2021-08-30,0,0,08/17/2023 20:45:14.350
71974,Tanya,Bradford,Suzanne,Tanya Suzanne Bradford,M,584748626,0,2000-02-17,2020-12-14,0,0,01/16/2023 08:44:18.608
71975,Bryan,Stewart,Samantha,Bryan Samantha Stewart,M,505370936,0,1972-02-14,2022-09-21,0,0,02/15/2024 11:55:09.279
71976,Cheryl,Collins,John,Cheryl John Collins,F,929254028,0,1981-04-05,2021-02-17,0,0,04/12/2023 01:11:57.909
71977,Angela,Salas,Ian,Angela Ian Salas,M,826571537,0,1961-09-15,2021-07-04,0,0,12/29/2023 00:54:29.336
71978,Donna,Brown,Melissa,Donna Melissa Brown,F,948744201,0,1958-07-18,2023-03-11,0,0,04/23/2023 20:23:03.484
71979,Karen,Harris,Eric,Karen Eric Harris,M,730923403,0,1966-09-18,2020-06-01,0,0,12/15/2023 04:10:23.731
71980,Paul,Ford,Andrew,Paul Andrew Ford,M,485393782,0,1959-09-30,2022-03-30,0,0,08/17/2023 02:24:12.862
71981,Samuel,King,Terrance,Samuel Terrance King,F,678232078,0,1964-11-26,2020-10-27,0,0,04/25/2023 19:12:52.020
71982,Jaime,Parrish,Kyle,Jaime Kyle Parrish,M,395847579,0,1994-03-31,2023-01-24,0,0,08/31/2023 17:15:26.352
71983,Karen,Reid,Dustin,Karen Dustin Reid,F,976385407,0,1966-03-10,2023-03-22,0,0,07/18/2023 22:14:06.914
71984,Katherine,Silva,Ryan,Katherine Ryan Silva,F,807557552,0,1958-05-23,2022-10-24,0,0,12/31/2023 01:42:59.508
71985,Taylor,Baldwin,Teresa,Taylor Teresa Baldwin,F,109431082,0,1986-01-08,2023-05-24,0,0,02/21/2023 00:03:50.059
71986,Michael,Bennett,Steven,Michael Steven Bennett,M,267726515,0,2002-08-07,2021-03-01,0,0,05/01/2023 15:25:15.798
71987,Susan,Hill,Vicki,Susan Vicki Hill,M,179803783,0,1983-10-21,2022-10-18,0,0,09/03/2023 19:11:32.905
71988,Lisa,Cooper,Alexa,Lisa Alexa Cooper,F,804308155,0,1977-10-20,2020-05-06,0,0,07/24/2023 12:42:46.333
71989,James,Dudley,Holly,James Holly Dudley,M,934922800,0,1969-08-22,2022-12-29,0,0,04/22/2023 15:50:19.751
71990,Edward,Baker,Rebecca,Edward Rebecca Baker,F,636248253,0,1947-05-02,2021-11-14,0,0,08/26/2023 04:29:11.350
71991,Nathan,Zamora,Adam,Nathan Adam Zamora,M,775563376,0,1946-02-16,2020-01-28,0,0,07/13/2023 19:14:43.254
71992,Earl,Maynard,Susan,Earl Susan Maynard,M,607889938,0,2000-06-10,2023-10-20,0,0,01/29/2023 06:51:31.468
71993,Mary,Mcdowell,Jason,Mary Jason Mcdowell,F,995919130,0,1945-01-17,2021-06-30,0,0,03/12/2024 22:48:59.099
71994,David,Glenn,Mark,David Mark Glenn,F,292490322,0,1997-03-11,2023-11-13,0,0,06/04/2023 21:05:29.898
71995,Xavier,Guzman,Erika,Xavier Erika Guzman,F,761296711,0,1996-01-10,2021-01-25,0,0,02/26/2023 12:49:38.629
71996,Donald,Ellis,Ashley,Donald Ashley Ellis,F,195226513,0,1944-03-05,2022-06-25,0,0,06/08/2023 15:25:51.490
71997,Crystal,Quinn,Andrea,Crystal Andrea Quinn,M,947076241,0,1943-05-24,2023-05-25,0,0,12/23/2023 11:45:04.534
71998,Beth,Leonard,Audrey,Beth Audrey Leonard,M,560925326,0,1988-12-22,2023-07-28,0,0,04/02/2023 14:42:10.797
71999,Joyce,Parker,Rebecca,Joyce Rebecca Parker,F,770475422,0,1961-09-18,2021-04-26,0,0,11/05/2023 14:54:31.970
72000,Stephen,Cox,David,Stephen David Cox,F,568177998,0,1982-02-22,2022-03-14,0,0,08/15/2023 14:27:46.162
72001,Eric,Powell,Tony,Eric Tony Powell,M,947073434,0,1970-04-11,2020-10-22,0,0,04/05/2023 21:29:25.224
72002,Andrew,Brewer,Bethany,Andrew Bethany Brewer,M,444688640,0,1980-02-17,2020-01-16,0,0,06/16/2023 16:52:26.804
72003,William,Cervantes,Amy,William Amy Cervantes,M,135277808,0,1980-09-20,2020-07-20,0,0,05/09/2023 21:35:09.461
72004,Eric,Sanchez,Leslie,Eric Leslie Sanchez,M,152415468,0,1948-06-19,2022-03-06,0,0,07/26/2023 00:01:48.218
72005,Michele,Davis,Steven,Michele Steven Davis,F,770154117,0,2004-07-20,2020-11-18,0,0,09/26/2023 10:33:37.543
72006,Brooke,Johnson,William,Brooke William Johnson,M,121678194,0,1973-10-18,2023-01-12,0,0,06/02/2023 00:40:40.606
72007,Brian,Wilkinson,Teresa,Brian Teresa Wilkinson,F,461046580,0,1994-09-27,2021-04-16,0,0,07/08/2023 09:04:02.394
72008,Michelle,Lopez,Lisa,Michelle Lisa Lopez,M,929559796,0,1982-03-08,2022-05-30,0,0,01/23/2024 23:53:19.746
72009,Crystal,Harris,Erin,Crystal Erin Harris,F,159832241,0,1959-10-27,2023-09-20,0,0,08/21/2023 06:24:18.411
72010,Michael,Brown,Jamie,Michael Jamie Brown,M,904590268,0,1981-01-20,2023-12-01,0,0,01/07/2024 17:56:21.809
72011,Ashley,Carrillo,Christopher,Ashley Christopher Carrillo,F,753372705,0,1981-01-29,2022-06-17,0,0,08/31/2023 15:00:40.461
72012,Joshua,Butler,Ricardo,Joshua Ricardo Butler,M,320960217,0,2002-05-17,2023-07-30,0,0,04/16/2023 23:07:04.196
